condition_id,chunk_size,retrieval_strategy,question_id,category,chunk_size_sensitive,coverage_at_5,case,outcome,grounding_basis,n_unsupported_claims,bertscore_cosine,model,abstained_exact_match,abstained_soft_match
chunk500_dense,500,dense,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8446937203407288,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7182656526565552,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_07,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.6841710805892944,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_09,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_12,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_them_15,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense,500,dense,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense,500,dense,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_01,comparative,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.9018105864524841,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_comp_07,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_09,comparative,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_comp_10,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_comp_11,comparative,False,1.0,C,answered_grounded_correct,numeric,0,0.8945139646530151,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_comp_12,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.8614157438278198,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9957712888717651,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9912142753601074,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_04,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8822896480560303,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_05,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9264798164367676,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_fact_09,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9817377924919128,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8096794486045837,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_11,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9151809811592102,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_12,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9789583086967468,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8753469586372375,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8180685639381409,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7263837456703186,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_05,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8503525257110596,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_07,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.699600338935852,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_12,thematic,False,0.0,B,answered_ungrounded,numeric,1,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_them_15,thematic,True,0.0,B,answered_ungrounded,numeric,1,,qwen3.8-27b@q4_k_xl,False,False
chunk500_dense_enriched,500,dense,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_dense_enriched,500,dense,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_01,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_02,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.8560937643051147,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_09,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_10,comparative,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_comp_11,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9435728192329407,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_fact_02,factual,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_fact_03,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_04,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_05,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9264798164367676,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_09,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_10,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_11,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_13,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8213786482810974,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7354834675788879,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_05,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_them_06,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7148631811141968,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_07,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,False,True
chunk500_hybrid,500,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_09,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_13,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_them_15,thematic,True,0.0,B,answered_ungrounded,numeric,2,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid,500,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid,500,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_01,comparative,True,0.5,C,answered_grounded_offtarget,numeric,0,0.8389616012573242,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_comp_02,comparative,False,0.5,C,answered_ungrounded,numeric,2,0.7910350561141968,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_comp_03,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_04,comparative,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_06,comparative,False,0.5,C,answered_grounded_correct,numeric,0,0.9065631628036499,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_comp_07,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_08,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_09,comparative,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_10,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_11,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_comp_12,comparative,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_fact_01,factual,True,1.0,C,answered_grounded_correct,numeric,0,0.9577727317810059,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_02,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9957712888717651,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_03,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9870129823684692,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_04,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8813419938087463,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_05,factual,False,1.0,C,answered_grounded_correct,numeric,0,1.0000001192092896,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_06,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_fact_07,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9263001680374146,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_08,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_fact_09,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9766707420349121,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_10,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8222826719284058,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_11,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.9151809811592102,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_12,factual,True,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_fact_13,factual,False,1.0,C,answered_grounded_correct,numeric,0,0.8753469586372375,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_fact_14,factual,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_them_01,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_02,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.8179409503936768,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_03,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_04,thematic,True,0.5,C,answered_grounded_correct,numeric,0,0.7322969436645508,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_05,thematic,False,0.5,C,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_them_06,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_07,thematic,False,0.5,C,answered_grounded_correct,numeric,0,0.7344485521316528,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_08,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_09,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_10,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_11,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_12,thematic,False,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_13,thematic,False,0.0,B,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_them_14,thematic,False,0.0,B,answered_grounded_correct,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_them_15,thematic,True,0.0,B,answered_grounded_offtarget,numeric,0,,qwen3.8-27b@q4_k_xl,False,False
chunk500_hybrid_enriched,500,hybrid,ref_unans_01,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_unans_02,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_unans_03,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_unans_05,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
chunk500_hybrid_enriched,500,hybrid,ref_unans_06,unanswerable,False,,A,abstained,,0,,qwen3.8-27b@q4_k_xl,True,True
